epoch,phase,steps,nr_games,average_reward,min_game_reward,max_game_reward,last_exploration_rate,total_train_steps,replay_memory_count,meanq,meancost,weight_updates,total_time,epoch_time,steps_per_second
16,test,125000,74,6206.324324324324,1216,16008,0.00125,4000000,1000000,53.4914,0,1000000,8216.366702000001,91.1358680000003,1371.578531517356
17,train,250000,456,5506.140350877197,20,16908,0.0025,4250000,1000000,54.7377,0.16115245244772619,1062500,8654.275220000001,437.9074810000002,570.8968465875555
17,test,125000,50,9191.359999999997,3284,24368,0.00125,4250000,1000000,54.2421,0,1062500,8745.273056,90.99232200000006,1373.7422812443442
18,train,250000,477,6462.1215932914065,852,24680,0.0025,4500000,1000000,56.7815,0.1606891302134793,1125000,9187.169636,441.8955420000002,565.7445623201147
18,test,125000,59,10093.35593220339,1996,28948,0.00125,4500000,1000000,57.1012,0,1125000,9279.898071000001,92.72293600000012,1348.1022645788507
19,train,250000,380,7365.368421052632,1512,25716,0.0025,4750000,1000000,64.1011,0.16248892524060829,1187500,9723.051746000001,443.1526190000004,564.1397326368949
19,test,125000,39,6622.974358974359,1492,14336,0.00125,4750000,1000000,63.7843,0,1187500,9814.971586000001,91.91436299999987,1359.9615546484306
20,train,250000,359,7548.735376044562,628,27496,0.0025,5000000,1000000,63.0094,0.15529468951741887,1250000,10258.076493,443.1038549999994,564.201816750162
20,test,125000,93,9542.236559139783,2732,27572,0.00125,5000000,1000000,62.5675,0,1250000,10350.686196,92.6042180000004,1349.8305228385975
21,train,250000,513,6045.551656920078,780,27844,0.0025,5250000,1000000,59.4714,0.16077587808774618,1312500,10794.162616000001,443.4753639999999,563.7291725634618
21,test,125000,169,7664.260355029585,1344,26140,0.00125,5250000,1000000,59.8722,0,1312500,10887.176964,93.00893799999903,1343.9568571356153
22,train,250000,448,5737.142857142858,1320,23416,0.0025,5500000,1000000,63.1161,0.17785709482010986,1375000,11331.333761,444.15575799999897,562.8656062587859
22,test,125000,60,6407.6,1188,16080,0.00125,5500000,1000000,62.8339,0,1375000,11423.796684,92.45752100000027,1351.9722208429062
